,city,position,company_name,company_size,company_type,salary,education,ability,experience
14,北京-顺义区,运营数据分析师,北京昭德麦可林医院有限公司,20-99人,民营,1.5万-2万,本科,数据分析 数据挖掘 ,5-10年
15,北京-朝阳区,bi数据工程师\BI数据分析师,上海百华悦邦电子科技有限公司,1000-9999人,上市公司,1.2万-1.8万,本科,BI 报表开发 数据仓库 BI实施 ,1-3年
16,北京,数据分析师,北京融海新程科技有限公司,100-299人,合资,8千-1.6万,大专,数据分析 ,1-3年
17,北京,数据分析师（汽车方向）,北京正则阳光文化传播有限公司,20-99人,民营,5千-6千,中专/中技,数据分析 数据挖掘 数据建模 机器学习 数据采集 行业分析 需求分析 汽车方向 ,不限
18,北京,数据统计分析师,北京世纪互联软件开发有限公司,20-99人,民营,8千-1万,大专,数据分析 数据采集 SPSS 数据库 ,1-3年
19,北京,数据分析师/研究员,北京融海新程科技有限公司,100-299人,合资,8千-1.6万,大专,数据分析 ,1-3年
20,北京-朝阳区,数据分析师（车企戴姆勒）,中智商务咨询有限公司,100-299人,外商独资,1万-1.5万,本科,数据分析 Python SPSS VBA ,1-3年
21,北京,数据分析师,工信通(北京)信息技术有限公司,100-299人,国企,7千-1万,本科,数据分析 数据挖掘 数据清洗 ,不限
22,北京,数据分析师,麦克利兰(北京)信息技术有限公司,20-99人,民营,6千-1万,本科,SPSS SQL ,不限
23,北京-海淀区,数据分析师2021SSJ01,中国信息通信研究院,1000-9999人,事业单位,1万-1.5万,硕士,数据挖掘 需求分析 舆情分析 行业分析 商业分析 数据采集 ,1年以下
24,北京,数据分析师,邦邦汽服,100-299人,股份制企业,1.5万-2万,本科,Python SQL 数据采集 SPS R语言 ,3-5年
25,北京-顺义区,汽车数据分析师,北京创先策略信息咨询有限公司,20人以下,民营,8千-1万,本科,数据分析 ,1-3年
26,北京,数据分析师,海关信息中心下属北京中海通科技有限公司,100-299人,国企,1.2万-1.6万,本科,数据挖掘 数据采集 需求分析 ,不限
27,北京-朝阳区,资深数据分析师,邦邦汽服,100-299人,股份制企业,2万-4万,本科,数据分析 数据挖掘 数据清洗 ,3-5年
28,北京-西城区,数据分析师,邮乐中国,500-999人,外商独资,1万-1.5万,本科,数据分析 ,1-3年
29,北京-大兴区,数据分析师,京东商城总部,10000人以上,民营,1.8万-3.5万,本科,SQL ,5-10年
30,北京,数据分析师,东华软件,1000-9999人,上市公司,面议,本科,工业领域 数据分析 数据挖掘 ,3-5年
31,北京,数据分析师,北京嘀嘀无限科技发展有限公司,1000-9999人,外商独资,1.5万-2万,本科,数据分析 数据建模 ,不限
32,北京-大兴区,数据分析师,京东商城总部,10000人以上,民营,1.5万-3万,大专,数据分析 数据挖掘 商业数据分析 需求分析 ,5-10年
33,北京-海淀区,数据分析师,东华软件,1000-9999人,上市公司,面议,本科,数据挖掘 数据建模 R语言 商业分析 数据分析 ,3-5年
34,北京,资深数据分析师(J210322056),北京嘀嘀无限科技发展有限公司,1000-9999人,外商独资,2万-3万,本科,,3-5年
35,北京,采销数据分析师,京东商城总部,10000人以上,民营,1万-1.5万,大专,商业分析 ,1-3年
36,北京-丰台区,数据分析师,建囤财富金融信息服务有限公司e,100-299人,民营,1万-1.5万,本科,数据分析 数据清洗 数据仓库 大数据分析 数据治理 商业分析 ,1-3年
