,city,position,company_name,company_size,company_type,salary,education,ability,experience
60,杭州,ICBU-国际贸易事业部-用户数据分析师,阿里巴巴集团,10000人以上,合资,面议,本科,,无经验
61,杭州-滨江区,数据分析师,杭州有才信息技术有限公司,100-299人,民营,3千-5千,本科,数据分析 ,无经验
62,杭州-江干区,数据分析师,缦图摄影,1000-9999人,民营,2.5万-3.5万,本科,Python SPSS SQL Hive 数据建模 Spark R语言 MySQL ,3-5年
63,杭州,数据分析助理,深圳市凯晟杰贸易有限公司,100-299人,民营,6千-8千,大专,Tableau 数据分析 数据挖掘 Python 数据清洗 ,1-3年
64,杭州-滨江区,数据分析师,明康汇生态农业集团有限公司,1000-9999人,民营,1万-1.5万,本科,数据分析 数据架构 ,1-3年
65,杭州,抖音电商 - 数据分析师（产品分析方向）,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,不限
66,杭州-余杭区,数据分析师（应届生）,智云健康,100-299人,民营,8千-1万,本科,数据分析 数据挖掘 Python SQL ,1年以下
67,杭州,数据分析师,杭州御湘湖健康产业管理有限公司,500-999人,民营,5千-7千,大专,python爬虫 ,1年以下
68,杭州-江干区,德邦快递【杭州 数据分析员】,德邦物流,10000人以上,上市公司,5千-9千,本科,数据挖掘 数据分析 数据仓库 大数据分析 决策树 机器学习 ,1年以下
69,杭州,AliExpress-行业数据分析师-杭州,阿里巴巴集团,10000人以上,合资,面议,本科,,无经验
70,杭州,高级数据分析师-Data,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,3-5年
71,杭州-萧山区,数据分析专员 奖金 全勤奖,中燕融兴(浙江)控股有限公司,300-499人,民营,6千-8千,大专,数据分析 ,不限
72,杭州,商业数据分析,杭州恩赞企业管理咨询有限公司,20-99人,民营,5千-7千,本科,数据采集 数据挖掘 行业分析 ,不限
73,杭州,运营分析师,上海占方信息科技有限公司,100-299人,民营,8千-1万,大专,机器学习 数据采集 数据挖掘 ,不限
74,杭州-江干区,数据处理专员 餐补 年终奖金,杭州陌晨投资管理有限公司,100-299人,民营,6千-8千,大专,数据分析 ,不限
75,杭州-滨江区,数据分析专员,宇视科技,1000-9999人,民营,8千-1万,本科,数据建模 数据采集 ,无经验
76,杭州-西湖区,资深数据分析,浙江深大智能科技有限公司,500-999人,民营,1万-2万,本科,数据分析 ,3-5年
