,city,position,company_name,company_size,company_type,salary,education,ability,experience
235,上海-黄浦区,数据分析员,大陆汽车俱乐部,100-299人,外商独资,6千-1万,大专,数据分析 大数据分析 ,3-5年
236,上海-徐汇区,数据治理实习生,上海远卓商务咨询有限公司,100-299人,民营,6千-9千,本科,数据建模 数据仓库 数据治理 数据架构 数据中台 SQL Server Spark 数据采集 ,不限
237,上海-黄浦区,数据分析助理,桦洁商贸,1000-9999人,外商独资,2千-4千,本科,SQL Tableau ,无经验
238,上海-浦东新区,监督分析师（上海浦东）,跨越速运,10000人以上,民营,1万-1.5万,本科,数据分析 大数据分析 商业数据分析 数据监控 ,3-5年
239,上海-杨浦区,金融大数据分析师,上海数喆数据科技有限公司,20-99人,民营,1.2万-2.2万,硕士,数据挖掘 数据分析报告 ,1-3年
240,上海,业务数据管理岗,上海灯冉实业有限公司,300-499人,民营,1.5万-3万,本科,数据分析 ,1-3年
241,上海,数据专员,上海思勃商务咨询有限公司,20-99人,民营,6千-8千,本科,office ,不限
242,上海-浦东新区,文职-数据分析（SQL）,塔塔信息技术(中国)股份有限公司上海分公司,10000人以上,外商独资,4千-5千,大专,数据分析 SQL ,不限
243,上海,数据分析专员,仪菲集团有限公司,100-299人,民营,7千-1万,本科,数据分析 ,不限
244,上海,商业分析/经营分析-资深分析师,北京字节跳动科技有限公司,10000人以上,民营,2.5万-5万,高中,商业分析 ,不限
245,上海,数据分析工程师,上海昕跃管理咨询有限公司,20-99人,股份制企业,8千-1.2万,大专,数据分析 数据挖掘 数据清洗 ,3-5年
246,上海,系统分析员,上海占方信息科技有限公司,100-299人,民营,6千-8千,大专,数据分析 数据挖掘 数据仓库 大数据分析 ,不限
247,上海-闵行区,资深数据分析(J14097),上海钧正网络科技有限公司,1000-9999人,民营,2万-3万,本科,数据分析 ,5-10年
248,上海,FOF投研业务岗(000992),中泰证券,1000-9999人,国企,1万-1.5万,硕士,投资分析 风险分析 量化分析 ,1-3年
249,上海-浦东新区,数据分析专员（TECNO）,传音控股,10000人以上,民营,1万-1.5万,本科,数据分析 ,不限
250,上海-浦东新区,数据分析员,上海斯缔尔商务信息咨询有限公司,20人以下,民营,6千-8千,大专,数据分析 ,1-3年
